date,channel,sessions,orders,revenue,spend,impressions,clicks,CPC,CTR,CVR,ROAS,CAC
2025-10-26,organic,536,8,50068.89,4602.16,683585,5910,0.7787072758037225,0.008645596377919352,0.014925373134328358,10.87943270116641,575.27
2025-10-26,paid_social,1114,17,97802.32,152694.91,803743,13857,11.019333910658872,0.017240585610076853,0.01526032315978456,0.6405080562279385,8982.053529411765
2025-10-26,referral,304,6,40709.76,37375.26,117388,2737,13.655557179393497,0.023315841482945444,0.019736842105263157,1.0892167706659432,6229.21
2025-10-26,search,1120,36,279232.26,186405.91,802708,23380,7.972878956372968,0.02912640711192613,0.03214285714285714,1.497979650967075,5177.941944444445
2025-10-27,email,454,30,148942.51,21863.91,350648,4736,4.616535050675676,0.013506422395108485,0.06607929515418502,6.8122540753232155,728.797
2025-10-27,organic,730,22,124579.46,5137.01,741844,7745,0.6632679147837315,0.010440200365575511,0.030136986301369864,24.25135633374278,233.50045454545455
2025-10-27,paid_social,1008,17,97027.26999999999,179607.21,871430,15971,11.245833698578673,0.018327347004349175,0.016865079365079364,0.5402192373012197,10565.13
2025-10-27,referral,345,5,18769.48,34961.13,135578,3311,10.55908486861975,0.02442136629836699,0.014492753623188406,0.5368670863899422,6992.226
2025-10-27,search,1118,35,277489.54,168326.1,764275,20703,8.130517316330966,0.027088417127342907,0.03130590339892665,1.6485235504179088,4809.317142857143
2025-10-28,email,263,9,71703.07,16208.45,270946,3161,5.127633660234103,0.011666531338347863,0.034220532319391636,4.423807952025024,1800.9388888888889
2025-10-28,organic,479,4,28555.26,3646.56,711796,6009,0.6068497254118822,0.008442025524167037,0.008350730688935281,7.830739107542451,911.64
2025-10-28,paid_social,930,16,109577.14000000001,120967.79999999999,629417,13131,9.212382910669408,0.020862162922196253,0.017204301075268817,0.905837255864784,7560.487499999999
2025-10-28,referral,267,5,18903.3,33048.44,145106,3393,9.740182729148247,0.023382906289195485,0.018726591760299626,0.571987664168112,6609.688
2025-10-28,search,941,31,298302.7,132125.15,569834,14678,9.00157719035291,0.02575837875591839,0.03294367693942614,2.2577283734398788,4262.101612903226
2025-10-29,email,314,12,67333.13,16030.1,307394,3959,4.049027532205103,0.012879236419708907,0.03821656050955414,4.200418587532205,1335.8416666666667
2025-10-29,organic,483,8,42939.01,4259.06,630271,6095,0.6987793273174734,0.009670443348972109,0.016563146997929608,10.081804435720558,532.3825
2025-10-29,paid_social,922,20,92376.09,124375.29000000001,650215,11590,10.73125884383089,0.017824873311135546,0.021691973969631236,0.7427205998876464,6218.7645
2025-10-29,referral,234,7,61889.229999999996,30799.83,136432,2790,11.03936559139785,0.020449747859739652,0.029914529914529916,2.0094016752689865,4399.975714285714
2025-10-29,search,1070,35,244032.44,170249.16,728661,21043,8.09053652045811,0.028878998601544477,0.03271028037383177,1.4333841059773804,4864.261714285714
2025-10-30,email,257,10,62435.130000000005,18228.940000000002,262097,3514,5.187518497438817,0.01340724998760001,0.038910505836575876,3.4250554338321373,1822.8940000000002
2025-10-30,organic,577,7,43666.700000000004,3902.1,722930,7010,0.5566476462196861,0.009696651128048359,0.012131715771230503,11.1905640552523,557.4428571428572
2025-10-30,paid_social,1090,16,68444.18,149604.14,857818,15936,9.387809989959841,0.018577367227080803,0.014678899082568808,0.4575019113775861,9350.25875
2025-10-30,referral,211,4,22996.379999999997,28936.24,146397,2536,11.41018927444795,0.017322759346161464,0.018957345971563982,0.7947259215433655,7234.06
2025-10-30,search,1029,33,170693.55,135744.34,613267,18019,7.533400299683667,0.029381982073061162,0.03206997084548105,1.2574634787719325,4113.4648484848485
2025-10-31,email,270,10,51591.36,16126.23,288907,3410,4.729099706744868,0.011803106189881172,0.037037037037037035,3.199220152509297,1612.623
2025-10-31,organic,539,9,49344.91,4331.02,777154,6977,0.6207567722516841,0.008977628629589502,0.016697588126159554,11.393369229419397,481.2244444444445
2025-10-31,paid_social,994,17,103615.97,140867.92,731215,13902,10.132924759027478,0.01901219203654192,0.01710261569416499,0.7355540565942905,8286.34823529412
2025-10-31,referral,208,5,41463.18,27058.16,139808,2362,11.455613886536833,0.01689459830624857,0.02403846153846154,1.532372489481916,5411.632
2025-10-31,search,1101,29,205146.65,149790.82,656896,18045,8.30095982266556,0.027470101812159003,0.02633969118982743,1.3695542223482051,5165.200689655173
2025-11-01,email,388,18,103457.33,24838.489999999998,424438,3610,6.880468144044321,0.008505364741140048,0.04639175257731959,4.165202071462477,1379.916111111111
2025-11-01,organic,591,12,53787.09,6886.17,575227,5204,1.3232455803228287,0.009046863238338951,0.02030456852791878,7.810886167492233,573.8475
2025-11-01,paid_social,1082,13,72829.15,172781.51,949876,17253,10.014577754593404,0.018163423436322216,0.012014787430683918,0.4215100909813787,13290.885384615385
2025-11-01,referral,356,7,41319.02,44828.14,128648,2919,15.357362110311751,0.02268982028480816,0.019662921348314606,0.9217205978209222,6404.0199999999995
2025-11-01,search,1120,39,217402.98,210277.67,916805,30446,6.906577875582999,0.03320880667099329,0.03482142857142857,1.0338852432595433,5391.735128205129
2025-11-02,email,401,27,162101.94,25414.23,253165,3121,8.142976610060877,0.012327928426125255,0.06733167082294264,6.378392735093686,941.2677777777777
2025-11-02,organic,790,16,124499.15,6155.24,739065,8300,0.7415951807228915,0.011230405985941697,0.020253164556962026,20.22653056582684,384.7025
2025-11-02,paid_social,1120,19,100013.34,220518.41999999998,1127654,18541,11.893555903133596,0.016442100147740352,0.016964285714285713,0.45353735075736534,11606.232631578947
2025-11-02,referral,366,12,62208.52,40901.04,124423,2925,13.983261538461539,0.02350851530665552,0.03278688524590164,1.520952034471495,3408.42
2025-11-02,search,1120,38,263251.44,230258.3,973473,27403,8.402667591139656,0.0281497278301504,0.033928571428571426,1.1432875166714946,6059.428947368421
2025-11-03,email,388,13,107385.08,20055.36,326448,3616,5.546283185840708,0.011076802431015047,0.03350515463917526,5.354432929650727,1542.72
2025-11-03,organic,738,20,110394.63,5039.16,686437,7091,0.7106416584402764,0.01033015411465291,0.02710027100271003,21.90734765318029,251.958
2025-11-03,paid_social,1068,18,124141.82,136240.22,710573,14727,9.251050451551572,0.02072552714499425,0.016853932584269662,0.9111980294805748,7568.901111111111
2025-11-03,referral,233,8,42509.08,40393.3,132572,2377,16.993395035759363,0.017929879612587876,0.034334763948497854,1.0523794787749454,5049.1625
2025-11-03,search,1102,29,139600.4,205105.08,867949,24618,8.331508652205702,0.028363417666245366,0.02631578947368421,0.6806286806743158,7072.588965517241
2025-11-04,email,475,8,42344.03,20079.02,349644,4947,4.05882757226602,0.01414867693997323,0.016842105263157894,2.108869357169822,2509.8775
2025-11-04,organic,676,13,70261.45,5693.6,664811,6597,0.8630589661967561,0.009923121007323886,0.019230769230769232,12.340426092454685,437.9692307692308
2025-11-04,paid_social,1043,22,113124.38,163317.47,862786,15327,10.655540549357344,0.017764544162747194,0.02109300095877277,0.6926655182694172,7423.521363636363
2025-11-04,referral,307,16,86754.0,39732.700000000004,138100,2962,13.414145847400407,0.021448225923244028,0.05211726384364821,2.1834408434362627,2483.2937500000003
2025-11-04,search,1071,38,363132.35,183152.99,798820,20161,9.084519121075344,0.025238476753210986,0.035480859010270774,1.982672245754765,4819.81552631579
2025-11-05,email,313,11,76508.47,20801.57,339196,3418,6.085889409011117,0.010076769773228458,0.03514376996805112,3.6780142075814473,1891.0518181818181
2025-11-05,organic,505,6,29256.129999999997,4897.84,691562,6278,0.7801592863969418,0.009078000237144319,0.011881188118811881,5.973271891282687,816.3066666666667
2025-11-05,paid_social,1009,16,81767.81999999999,143145.99,785349,14071,10.173121313339491,0.017916875172693924,0.015857284440039643,0.5712197736031586,8946.624375
2025-11-05,referral,313,7,39113.3,31997.87,134110,3073,10.412583794337781,0.02291402579971665,0.022364217252396165,1.222371989135527,4571.124285714285
2025-11-05,search,1120,38,205093.82,190994.94,871297,26591,7.18269113609868,0.03051887014416439,0.033928571428571426,1.0738180812538805,5026.182631578948
2025-11-06,email,513,23,144590.32,23211.8,362366,4815,4.820726895119418,0.013287670476810738,0.04483430799220273,6.229173092995804,1009.2086956521739
2025-11-06,organic,558,16,97213.39,5347.95,665339,5583,0.957898979043525,0.008391211096899475,0.02867383512544803,18.17769238680242,334.246875
2025-11-06,paid_social,1088,26,105103.25,154588.6,818371,13929,11.098327230956997,0.017020397839121865,0.02389705882352941,0.6798900436384054,5945.715384615385
2025-11-06,referral,205,3,10495.68,36063.67,136463,2192,16.45240419708029,0.016062962121600726,0.014634146341463415,0.29103194433622537,12021.223333333333
2025-11-06,search,1083,36,244379.38999999998,199365.34,836885,23320,8.549114065180103,0.027865238354134677,0.0332409972299169,1.225786739059056,5537.926111111111
2025-11-07,email,510,31,227279.15,22057.68,351306,4499,4.902796176928207,0.012806499177355353,0.060784313725490195,10.303855618541931,711.538064516129
2025-11-07,organic,731,13,62557.94,6034.01,757698,7950,0.7589949685534592,0.010492306961348718,0.017783857729138167,10.36755656686018,464.1546153846154
2025-11-07,paid_social,1051,30,154252.0,172500.23,913819,15036,11.472481378026071,0.016454024265199124,0.028544243577545196,0.8942133004692225,5750.007666666667
2025-11-07,referral,260,13,76567.56999999999,39280.45,126650,2692,14.591549034175333,0.02125542834583498,0.05,1.9492538909304755,3021.5730769230768
2025-11-07,search,1120,27,158200.5,199005.9,836391,23439,8.490375015998977,0.0280239744330104,0.024107142857142858,0.794953817952131,7370.5888888888885
2025-11-08,email,328,13,73342.17,21491.81,273353,3363,6.3906660719595605,0.012302773337040383,0.039634146341463415,3.4125636696025134,1653.216153846154
2025-11-08,organic,753,9,54596.96,4638.53,786717,8877,0.5225335135744057,0.01128360007474098,0.01195219123505976,11.770315164502547,515.3922222222222
2025-11-08,paid_social,1055,18,128985.88,149416.71,830563,14791,10.101866675681157,0.01780840225244804,0.017061611374407582,0.8632627501970831,8300.928333333333
2025-11-08,referral,226,6,24520.71,30654.7,117322,2295,13.357167755991286,0.0195615485586676,0.02654867256637168,0.7999005046534462,5109.116666666667
2025-11-08,search,1013,34,271607.26,142249.22,627543,17616,8.075001135331517,0.028071383156213995,0.03356367226061204,1.9093760935912338,4183.8005882352945
2025-11-09,email,315,16,94416.31,19435.49,308087,2963,6.559395882551469,0.009617413263136712,0.050793650793650794,4.8579330904443365,1214.718125
2025-11-09,organic,698,9,45963.2,4481.49,697394,7148,0.6269571908226077,0.01024958631706037,0.012893982808022923,10.256231744352883,497.9433333333333
2025-11-09,paid_social,1185,24,118892.67,143776.44,769999,14614,9.838267414807719,0.018979245427591464,0.020253164556962026,0.826927346371909,5990.685
2025-11-09,referral,292,8,56422.79,34054.01,127203,2830,12.033219081272085,0.022247902958263562,0.0273972602739726,1.656861849749853,4256.75125
2025-11-09,search,1109,32,204084.03000000003,172366.5,731567,22471,7.6706199101063595,0.030716257020888038,0.028854824165915238,1.1840121485323425,5386.453125
2025-11-10,email,265,13,57735.2,16841.7,229467,3083,5.4627635420045415,0.013435483097787481,0.04905660377358491,3.4281099888966073,1295.5153846153846
2025-11-10,organic,531,9,55977.73,4193.06,642584,7166,0.5851325704716719,0.01115184940801514,0.01694915254237288,13.350090387449738,465.8955555555556
2025-11-10,paid_social,840,18,111281.75,124230.79999999999,649921,9676,12.839065729640346,0.014887963306309536,0.02142857142857143,0.8957661868071365,6901.711111111111
2025-11-10,referral,171,7,36355.75,27509.8,102911,2192,12.550091240875911,0.021299958216322842,0.04093567251461988,1.321556318112091,3929.9714285714285
2025-11-10,search,1056,32,199010.28999999998,138856.77,599804,17320,8.017134526558891,0.02887609952584511,0.030303030303030304,1.4332055253769764,4339.2740625
2025-11-11,email,294,8,56147.39,17257.27,257098,3528,4.891516439909297,0.01372239379536208,0.027210884353741496,3.2535499531501797,2157.15875
2025-11-11,organic,516,10,80146.49,5457.27,620054,6263,0.8713507903560594,0.01010073316195041,0.01937984496124031,14.686187416052348,545.7270000000001
2025-11-11,paid_social,1042,22,209647.5,139457.78,699825,14447,9.653061535266838,0.020643732361661844,0.02111324376199616,1.5033044409569691,6338.99
2025-11-11,referral,224,6,59262.44,29042.35,133271,2691,10.792400594574508,0.020191939731824628,0.026785714285714284,2.0405525034992005,4840.391666666666
2025-11-11,search,1062,31,183783.2,148628.11,622538,17991,8.261247846145293,0.02889944067671371,0.02919020715630885,1.236530559394182,4794.455161290322
2025-11-12,email,290,11,54394.53,15003.3,295922,3472,4.3212269585253456,0.011732821486743128,0.03793103448275862,3.6255043890344125,1363.9363636363635
2025-11-12,organic,490,3,15970.59,5197.5,599957,5947,0.8739700689423239,0.009912377053688848,0.006122448979591836,3.072744588744589,1732.5
2025-11-12,paid_social,888,17,95389.18,142065.69,747839,13395,10.605874580067189,0.017911609316978654,0.019144144144144143,0.6714441748743134,8356.805294117647
2025-11-12,referral,196,9,57623.7,28189.41,121689,2402,11.735807660283097,0.01973884245905546,0.04591836734693878,2.044161264815404,3132.1566666666668
2025-11-12,search,1000,31,213958.86,145645.88,662843,18739,7.772340039489834,0.02827064629180666,0.031,1.4690347574541758,4698.254193548387
2025-11-13,email,345,13,101960.25,17992.71,369648,4139,4.3471152452283155,0.011197138899709995,0.03768115942028986,5.666753368447555,1384.0546153846153
2025-11-13,organic,576,7,41396.44,4710.72,663054,6974,0.675468884427875,0.010517997025883262,0.012152777777777778,8.787709734393044,672.96
2025-11-13,paid_social,796,11,66623.0,122395.3,654783,11274,10.856421855596949,0.017217917997260163,0.013819095477386936,0.5443264569799657,11126.845454545455
2025-11-13,referral,168,5,42560.38,28530.86,81995,1734,16.453783160322953,0.021147630953106896,0.02976190476190476,1.491731409428247,5706.1720000000005
2025-11-13,search,1076,33,264725.54,141270.74,644972,15987,8.836600988302996,0.02478712254175375,0.03066914498141264,1.8738879685913727,4280.931515151515
2025-11-14,email,286,5,25425.79,17299.920000000002,301118,3409,5.074778527427399,0.01132114320631779,0.017482517482517484,1.4697056402572959,3459.9840000000004
2025-11-14,organic,772,6,58941.85,5088.09,837412,9814,0.5184522111269615,0.011719440371047943,0.007772020725388601,11.58427818690314,848.015
2025-11-14,paid_social,952,11,61768.59,106949.6,676233,12298,8.696503496503498,0.018186039427238836,0.011554621848739496,0.5775485836319163,9722.69090909091
2025-11-14,referral,262,5,35510.17,34089.09,143213,2945,11.575242784380304,0.02056377563489348,0.019083969465648856,1.0416872377643405,6817.817999999999
2025-11-14,search,1120,43,332781.62,178856.35,782280,25120,7.120077627388535,0.0321112645088715,0.038392857142857145,1.8606083597255563,4159.45
2025-11-15,email,332,9,62077.91,22411.440000000002,332615,3895,5.753899871630296,0.011710235557626686,0.02710843373493976,2.7699206298211982,2490.1600000000003
2025-11-15,organic,653,3,22399.76,4663.29,823469,6525,0.714680459770115,0.007923795552716616,0.004594180704441042,4.803424191933162,1554.43
2025-11-15,paid_social,970,10,61731.619999999995,146886.38,818005,12476,11.773515549855723,0.015251740515033526,0.010309278350515464,0.420267828780313,14688.638
2025-11-15,referral,162,1,2514.33,36730.79,88573,1590,23.10112578616352,0.017951294412518488,0.006172839506172839,0.06845292464441957,36730.79
2025-11-15,search,1038,33,305688.92,172251.99,703871,19887,8.66153718509579,0.02825375672530904,0.031791907514450865,1.7746611809825825,5219.757272727273
2025-11-16,email,342,17,121120.01000000001,14454.039999999999,310456,3357,4.305641942210307,0.01081312649779679,0.049707602339181284,8.379664785762321,850.2376470588234
2025-11-16,organic,710,13,67615.77,5293.33,728650,8429,0.627990271681101,0.011567968160296439,0.018309859154929577,12.773768119501336,407.17923076923074
2025-11-16,paid_social,1047,15,96121.06000000001,158562.43,871503,16745,9.46924037025978,0.019213932711648726,0.014326647564469915,0.6062032475158209,10570.828666666666
2025-11-16,referral,281,13,84070.93,42607.64,133607,3002,14.193084610259827,0.02246888261842568,0.046263345195729534,1.9731421407052818,3277.5107692307693
2025-11-16,search,1120,32,189969.91999999998,182343.79,783059,22731,8.021811182965994,0.02902846401101322,0.02857142857142857,1.0418228117338133,5698.2434375
2025-11-17,email,260,11,65024.46000000001,17827.85,259262,3395,5.25120765832106,0.013094861568606274,0.04230769230769231,3.647352877660515,1620.7136363636362
2025-11-17,organic,579,13,64511.43,3861.43,629650,7104,0.5435571509009008,0.011282458508695307,0.022452504317789293,16.70661646074123,297.0330769230769
2025-11-17,paid_social,944,14,112843.47,141390.6,744996,14659,9.645310048434409,0.01967661571337296,0.014830508474576272,0.7980973982711722,10099.328571428572
2025-11-17,referral,236,10,74598.79000000001,32110.25,131682,2613,12.288652889399158,0.01984325875973937,0.0423728813559322,2.32320800990338,3211.025
2025-11-17,search,1070,30,228590.11,157330.91,734438,21013,7.487313091895493,0.028610992350613665,0.028037383177570093,1.4529256202738545,5244.363666666667
2025-11-18,email,301,15,103245.48,16820.32,321794,3639,4.6222368782632595,0.011308476851650436,0.04983388704318937,6.138140059166532,1121.3546666666666
2025-11-18,organic,470,13,86490.41,4405.52,638376,5814,0.7577433780529756,0.009107485243806158,0.027659574468085105,19.632281773774718,338.8861538461539
2025-11-18,paid_social,798,11,55172.58,131324.42,684429,9705,13.531624935600208,0.01417970308096238,0.013784461152882205,0.42012429980654015,11938.583636363637
2025-11-18,referral,154,6,48892.15,22650.86,108984,2125,10.659228235294117,0.019498274976143287,0.03896103896103896,2.158511862242758,3775.1433333333334
2025-11-18,search,1079,39,334502.24,146463.95,658827,17583,8.329861229596771,0.026688341552486464,0.03614457831325301,2.283853740118302,3755.4858974358976
2025-11-19,email,458,22,156244.97,18925.54,357508,5195,3.6430298363811358,0.014531143359029728,0.048034934497816595,8.255773415183926,860.2518181818182
2025-11-19,organic,422,9,50348.65,4222.610000000001,703020,5166,0.8173848238482386,0.0073482973457369635,0.02132701421800948,11.923585175993045,469.17888888888893
2025-11-19,paid_social,931,13,88277.58,101601.26,747646,12178,8.343016915749713,0.016288457371536797,0.013963480128893663,0.8688630436276086,7815.481538461538
2025-11-19,referral,223,8,46956.020000000004,25003.09,111465,2629,9.510494484594902,0.02358587897546315,0.03587443946188341,1.8780086781273837,3125.38625
2025-11-19,search,1074,32,196658.78,151026.24,690469,19317,7.818307190557539,0.027976636170487016,0.0297951582867784,1.3021497456336064,4719.57
2025-11-20,email,294,12,65619.34,18857.83,275632,3789,4.97699392979678,0.013746589655772915,0.04081632653061224,3.479686687174505,1571.4858333333334
2025-11-20,organic,552,8,51939.55,3653.94,653235,6779,0.5390087033485765,0.010377582340199162,0.014492753623188406,14.2146696442744,456.7425
2025-11-20,paid_social,862,11,36571.3,133263.13,704793,11937,11.163871156907096,0.016936887852177875,0.012761020881670533,0.27442924385762213,12114.83
2025-11-20,referral,208,5,31683.93,31491.28,126625,2638,11.937558756633813,0.020833168805528133,0.02403846153846154,1.0061175665136508,6298.255999999999
2025-11-20,search,1078,27,224932.37,182486.75,802029,19786,9.223023855251189,0.02466993088778585,0.02504638218923933,1.2325956268057818,6758.768518518518
2025-11-21,email,295,10,40115.41,20238.82,287648,3002,6.741778814123918,0.010436366670374902,0.03389830508474576,1.9821022174217668,2023.882
2025-11-21,organic,542,12,86793.09999999999,4253.23,740261,6366,0.6681165567075086,0.008599669576000897,0.02214022140221402,20.406397020617273,354.4358333333333
2025-11-21,paid_social,928,8,35612.35,136520.1,741224,13488,10.121596975088968,0.01819692832396145,0.008620689655172414,0.2608579249502454,17065.0125
2025-11-21,referral,170,3,14907.49,32805.37,86214,1622,20.225258939580765,0.018813649755260165,0.01764705882352941,0.4544222485525997,10935.123333333335
2025-11-21,search,1070,25,207491.28,152887.83,644070,17054,8.964924944294593,0.026478488363066127,0.02336448598130841,1.3571471319855872,6115.513199999999
2025-11-22,email,325,14,100142.82,19039.16,278809,3317,5.739873379559843,0.01189703345300905,0.043076923076923075,5.2598339422537554,1359.94
2025-11-22,organic,715,9,52930.12,5036.02,889235,8187,0.6151239770367657,0.009206790106102437,0.012587412587412588,10.510307743019288,559.5577777777778
2025-11-22,paid_social,1000,26,185123.57,156137.78999999998,817304,16172,9.654822532772693,0.01978700703777297,0.026,1.185642309911009,6005.299615384614
2025-11-22,referral,168,8,74511.01999999999,39444.64,108415,1948,20.248788501026695,0.017967993358852557,0.047619047619047616,1.889002409452843,4930.58
2025-11-22,search,1120,37,233248.33000000002,174324.02,750008,23045,7.564505098719895,0.03072633891905153,0.033035714285714286,1.3380160117922937,4711.46
2025-11-23,email,332,20,155593.97,19425.0,313501,3378,5.75044404973357,0.010775085246937011,0.060240963855421686,8.009985585585586,971.25
2025-11-23,organic,636,9,47225.880000000005,5685.98,702523,6748,0.8426170717249555,0.009605379468003182,0.014150943396226415,8.305671142001907,631.7755555555555
2025-11-23,paid_social,1056,16,86605.44,155467.73,817130,14844,10.473439099973055,0.01816602009472177,0.015151515151515152,0.5570637713691452,9716.733125
2025-11-23,referral,188,7,64301.94,36595.28,82010,1944,18.824732510288065,0.023704426289476895,0.03723404255319149,1.7571102065621578,5227.897142857143
2025-11-23,search,1120,26,187321.41,181893.22999999998,780316,24099,7.547750114112618,0.030883642011697826,0.023214285714285715,1.0298426719894964,6995.8934615384605
2025-11-24,email,223,10,68459.31,17849.53,272288,2488,7.174248392282958,0.009137383946409684,0.04484304932735426,3.8353564491614067,1784.953
2025-11-24,organic,741,12,41624.24,4094.76,763265,7849,0.5216919352783794,0.010283453322240637,0.016194331983805668,10.165245337944103,341.23
2025-11-24,paid_social,888,18,95919.74999999999,142600.95,753492,13570,10.508544583640385,0.018009481188917733,0.02027027027027027,0.6726445370805733,7922.275000000001
2025-11-24,referral,228,5,35177.61,28358.79,112533,2361,12.011346886912326,0.02098051238303431,0.021929824561403508,1.2404481996587302,5671.758
2025-11-24,search,964,28,200313.67,146051.52,613160,14995,9.740014671557185,0.02445528084023746,0.029045643153526972,1.3715274582558266,5216.125714285714
2025-11-25,email,286,8,23418.829999999998,18670.56,296447,3671,5.085960228820485,0.012383326530543403,0.027972027972027972,1.2543185635567438,2333.82
2025-11-25,organic,673,17,107558.76999999999,4695.24,793400,7917,0.5930579765062524,0.009978573229140409,0.02526002971768202,22.908045169150032,276.1905882352941
2025-11-25,paid_social,873,15,88667.72,96364.51,568552,10579,9.109037716230267,0.018606917221291985,0.01718213058419244,0.920128375062562,6424.300666666666
2025-11-25,referral,133,5,27731.84,26199.78,124416,1707,15.348435852372583,0.013720100308641976,0.03759398496240601,1.058476063539465,5239.956
2025-11-25,search,1083,27,168525.53,146464.62,665575,21712,6.745791267501842,0.03262141757127296,0.024930747922437674,1.1506227920435665,5424.615555555555
2025-11-26,email,344,15,104033.59,16309.74,298405,3661,4.454995902758809,0.01226856118362628,0.0436046511627907,6.378617317014251,1087.316
2025-11-26,organic,494,5,44305.909999999996,3751.52,697522,5570,0.6735224416517056,0.007985411212836298,0.010121457489878543,11.810122297095576,750.304
2025-11-26,paid_social,925,20,117771.98999999999,126578.88,648812,11949,10.59326136078333,0.018416737051719142,0.021621621621621623,0.9304237010155247,6328.944
2025-11-26,referral,238,6,43687.43,28104.06,111836,2490,11.28677108433735,0.022264744804892878,0.025210084033613446,1.5544882127350994,4684.01
2025-11-26,search,1047,29,203755.88,163160.64,699490,19425,8.399518146718147,0.02777023259803571,0.027698185291308502,1.2488053491332223,5626.228965517242
2025-11-27,email,288,19,130230.84,17072.54,287262,3018,5.656905235255136,0.010506088518495311,0.06597222222222222,7.628088146227801,898.5547368421053
2025-11-27,organic,498,6,35540.53,3673.0299999999997,697593,6455,0.5690209140201394,0.009253246520535613,0.012048192771084338,9.67607942216644,612.1716666666666
2025-11-27,paid_social,773,14,86867.37,120858.56999999999,649276,9610,12.57633402705515,0.014801101534632422,0.018111254851228976,0.7187522572871746,8632.755
2025-11-27,referral,180,5,34917.1,28063.31,97575,2197,12.773468365953574,0.022516013323084807,0.027777777777777776,1.244226001850815,5612.662
2025-11-27,search,1099,41,269499.63,154942.62,653669,20291,7.636026809915726,0.031041704593609304,0.0373066424021838,1.7393511869103544,3779.0882926829267
2025-11-28,email,340,12,78518.01999999999,16788.71,312578,4362,3.8488560293443372,0.013954916852753553,0.03529411764705882,4.676834610878381,1399.0591666666667
2025-11-28,organic,571,6,35255.9,3857.23,651040,6758,0.5707650192364605,0.010380314573605309,0.010507880910683012,9.1402120174322,642.8716666666667
2025-11-28,paid_social,785,14,70839.72,121025.8,637656,11203,10.802981344282781,0.0175690340873449,0.017834394904458598,0.5853274260529573,8644.7
2025-11-28,referral,273,13,93635.47,29057.67,138816,2895,10.037191709844558,0.02085494467496542,0.047619047619047616,3.222401176694484,2235.2053846153844
2025-11-28,search,1004,34,339451.21,151320.13,648776,18368,8.2382474956446,0.02831177478821658,0.03386454183266932,2.2432653870968786,4450.592058823529
2025-11-29,email,351,15,129638.07,13641.79,295323,3700,3.6869702702702707,0.0125286550658093,0.042735042735042736,9.503010235460302,909.4526666666667
2025-11-29,organic,669,8,43574.78,4610.1900000000005,722921,7460,0.6179879356568365,0.01031924650134662,0.01195814648729447,9.451840379680663,576.2737500000001
2025-11-29,paid_social,1010,13,65131.39,155045.34,758734,12721,12.188140869428503,0.016766086665418973,0.01287128712871287,0.4200796360600067,11926.564615384616
2025-11-29,referral,270,11,95724.02,37612.08,147235,2810,13.385081850533808,0.019085136007063536,0.040740740740740744,2.5450339359056984,3419.28
2025-11-29,search,1120,46,344822.78,174621.82,734438,19317,9.039800176010768,0.0263017436461621,0.04107142857142857,1.974683232599454,3796.1265217391306
2025-11-30,email,385,12,76314.83,22664.34,284424,3917,5.786147561909624,0.013771692965431891,0.03116883116883117,3.367176366044632,1888.695
2025-11-30,organic,751,11,50891.43,5207.97,783807,7397,0.7040651615519805,0.00943727218562733,0.014647137150466045,9.771836243296331,473.4518181818182
2025-11-30,paid_social,1035,18,92636.06,156224.35,809936,14524,10.756289589644727,0.017932281069121512,0.017391304347826087,0.5929681256475062,8679.130555555555
2025-11-30,referral,360,8,58345.36,37176.36,168578,3967,9.371404083690447,0.023532133493101116,0.022222222222222223,1.5694209976447397,4647.045
2025-11-30,search,1093,41,293167.66000000003,191358.07,874456,25541,7.4921917700951415,0.029207873237761535,0.03751143641354071,1.5320370862854127,4667.27
2025-12-01,email,361,13,62120.18,16384.27,285123,4071,4.024630311962663,0.01427804842120769,0.036011080332409975,3.7914524113677324,1260.3284615384616
2025-12-01,organic,614,17,76733.65,4700.5599999999995,680554,7435,0.6322205783456624,0.010924922930436086,0.02768729641693811,16.32436348009599,276.5035294117647
2025-12-01,paid_social,863,12,69995.74,111298.9,575723,12552,8.867025175270873,0.021802151381827718,0.013904982618771726,0.6288987582087515,9274.908333333333
2025-12-01,referral,264,10,61033.22,31183.79,135620,3023,10.315511081706914,0.0222902226810205,0.03787878787878788,1.9572098195889596,3118.379
2025-12-01,search,1036,35,240166.71,167999.32,722520,18750,8.959963733333334,0.02595083873110779,0.033783783783783786,1.429569536352885,4799.980571428571
2025-12-02,email,301,20,143716.78,18194.88,322059,3551,5.123874964798649,0.011025930031453864,0.0664451827242525,7.898748439121334,909.744
2025-12-02,organic,663,7,42563.259999999995,4912.889999999999,748022,9304,0.5280406276870163,0.01243813684624249,0.010558069381598794,8.663589048401246,701.8414285714285
2025-12-02,paid_social,846,7,38463.75,133123.99,675547,11784,11.29701205023761,0.017443641967176227,0.008274231678486997,0.2889317695480732,19017.712857142855
2025-12-02,referral,179,6,47392.19,26900.53,139667,2156,12.477054730983301,0.015436717334803497,0.0335195530726257,1.7617567386218786,4483.421666666666
2025-12-02,search,1086,21,148697.49,160881.67,699944,19359,8.310432873598844,0.027657926919867876,0.019337016574585635,0.924266201364021,7661.031904761905
2025-12-03,email,293,17,99903.95,17379.14,287957,3552,4.892775900900901,0.012335175043496077,0.05802047781569966,5.748497911864454,1022.3023529411764
2025-12-03,organic,538,6,34282.119999999995,3705.66,698640,6638,0.5582494727327508,0.009501316844154357,0.011152416356877323,9.251285870803041,617.61
