order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount
O00015195,S00598724,U001073,2025-08-11T22:19:06,3029.26,313.68,0.0,2715.58
O00015196,S00598736,U001461,2025-08-11T16:46:24,1934.23,172.82,93.32,1854.73
O00015197,S00598748,U000026,2025-08-12T19:15:54,6843.79,494.77,0.0,6349.02
O00015198,S00598825,,2025-08-13T14:06:31,6602.35,994.26,0.0,5608.09
O00015199,S00598828,U001773,2025-08-13T14:09:09,9156.62,1380.26,0.0,7776.36
O00015200,S00598857,U001885,2025-08-13T18:14:31,3986.73,457.62,0.0,3529.11
O00015201,S00598895,U001200,2025-08-14T15:17:50,9431.73,1152.06,0.0,8279.67
O00015202,S00598906,U002163,2025-08-14T03:17:00,4142.82,377.31,0.0,3765.51
O00015203,S00598964,U001119,2025-08-15T03:30:59,3139.64,453.38,0.0,2686.26
O00015204,S00598965,U000170,2025-08-15T10:50:15,2789.27,378.46,0.0,2410.81
O00015205,S00598975,U000605,2025-08-15T05:38:34,11340.41,1335.86,0.0,10004.55
O00015206,S00599053,U000285,2025-08-16T23:42:56,8153.25,921.12,0.0,7232.13
O00015207,S00599080,,2025-08-17T03:22:36,8083.61,995.23,0.0,7088.38
O00015208,S00599218,U002581,2025-08-18T17:41:51,13691.81,1690.56,0.0,12001.25
O00015209,S00599289,U001930,2025-08-19T11:01:45,4312.14,361.36,0.0,3950.78
O00015210,S00599337,U001229,2025-08-19T13:48:54,4467.55,534.83,0.0,3932.72
O00015211,S00599394,U000997,2025-08-20T06:00:39,1843.03,265.61,85.78,1663.2
O00015212,S00599448,U002178,2025-08-21T12:36:32,2459.99,135.76,0.0,2324.23
O00015213,S00599496,U000421,2025-08-23T02:06:04,440.63,21.03,36.12,455.72
O00015214,S00599561,U001747,2025-08-23T17:29:19,1302.97,18.65,75.98,1360.3
O00015215,S00599610,U000606,2025-08-23T12:08:09,6023.73,301.67,0.0,5722.06
O00015216,S00599719,U001358,2025-08-25T15:41:17,5538.8,442.83,0.0,5095.97
O00015217,S00599736,,2025-08-25T07:07:57,2797.56,73.79,0.0,2723.77
O00015218,S00599738,U000811,2025-08-25T18:58:39,12993.04,856.39,0.0,12136.65
O00015219,S00599750,U002259,2025-08-25T16:08:38,2609.93,162.81,0.0,2447.12
O00015220,S00599794,U000714,2025-08-26T13:10:49,5882.66,354.09,0.0,5528.57
O00015221,S00599896,U002176,2025-08-28T10:41:51,8148.93,293.07,0.0,7855.86
O00015222,S00599935,U002269,2025-08-28T09:54:16,3294.02,217.91,0.0,3076.11
O00015223,S00599992,U001103,2025-08-29T08:38:37,10566.81,652.79,0.0,9914.02
O00015224,S00600018,U000013,2025-08-29T18:06:06,1537.74,91.44,94.13,1540.43
O00015225,S00600078,U002371,2025-08-30T00:42:29,7012.31,114.67,0.0,6897.64
O00015226,S00600094,U001369,2025-08-31T21:29:55,2377.3,125.78,0.0,2251.52
O00015227,S00600099,U001791,2025-08-31T00:09:54,1561.47,0.0,112.92,1674.39
O00015228,S00600537,,2025-09-07T14:31:01,7481.22,320.24,0.0,7160.98
O00015229,S00600611,U000436,2025-09-07T19:39:46,2685.1,176.94,0.0,2508.16
O00015230,S00600783,U001969,2025-09-10T06:34:37,8945.33,371.89,0.0,8573.44
O00015231,S00600848,U001731,2025-09-10T16:49:44,1655.23,80.31,99.91,1674.83
O00015232,S00600896,U001337,2025-09-10T14:45:18,11760.14,457.2,0.0,11302.94
O00015233,S00601259,U002465,2025-09-14T06:23:40,2790.15,149.36,0.0,2640.79
O00015234,S00601418,U001590,2025-09-17T09:47:36,6443.67,453.05,0.0,5990.62
O00015235,S00601474,U001332,2025-09-18T13:37:03,1441.06,55.47,57.42,1443.01
O00015236,S00601601,U001700,2025-09-20T02:40:41,11762.44,406.25,0.0,11356.19
O00015237,S00601652,U002535,2025-09-20T19:44:14,8851.35,229.3,0.0,8622.05
O00015238,S00601684,U000928,2025-09-21T21:01:11,4379.71,304.36,0.0,4075.35
O00015239,S00601711,U001039,2025-09-21T22:47:43,5113.76,256.23,0.0,4857.53
O00015240,S00601874,U001768,2025-09-24T02:30:24,6588.31,352.51,0.0,6235.8
O00015241,S00601891,U001481,2025-09-24T18:51:30,5935.95,309.55,0.0,5626.4
O00015242,S00601982,,2025-09-26T19:44:02,2207.03,126.91,0.0,2080.12
O00015243,S00602070,U000663,2025-09-27T14:13:34,710.78,34.62,39.59,715.75
O00015244,S00602134,,2025-09-27T22:35:41,1038.57,55.95,54.72,1037.34
O00015245,S00602300,U000941,2025-10-01T16:53:25,5514.73,37.88,0.0,5476.85
O00015246,S00602307,U000851,2025-10-01T21:26:48,9381.99,761.01,0.0,8620.98
O00015247,S00602359,U001298,2025-10-02T22:16:58,6085.5,539.12,0.0,5546.38
O00015248,S00602385,U001097,2025-10-02T10:42:07,18575.02,1211.78,0.0,17363.24
O00015249,S00602407,U001200,2025-10-03T01:24:22,6467.9,188.36,0.0,6279.54
O00015250,S00602443,U000871,2025-10-03T01:25:22,10699.99,763.11,0.0,9936.88
O00015251,S00602490,U002036,2025-10-03T00:35:29,13950.73,634.27,0.0,13316.46
O00015252,S00602502,U001111,2025-10-03T02:24:50,1989.03,55.24,116.44,2050.23
O00015253,S00602508,,2025-10-03T02:54:03,7010.89,454.8,0.0,6556.09
O00015254,S00602523,U001801,2025-10-03T18:26:45,5224.3,189.15,0.0,5035.15
O00015255,S00602606,U001746,2025-10-05T20:50:01,970.79,64.12,98.46,9298.75
O00015256,S00602698,U001736,2025-10-07T09:05:46,3791.92,398.61,0.0,3393.31
O00015257,S00602733,U002179,2025-10-07T14:12:53,7899.3,797.27,0.0,7102.03
O00015258,S00602781,,2025-10-08T13:54:55,10186.34,731.5,0.0,9454.84
O00015259,S00602797,U000694,2025-10-08T00:19:21,3075.15,147.35,0.0,2927.8
O00015260,S00602840,U001692,2025-10-08T03:42:31,10675.37,839.73,0.0,9835.64
O00015261,S00602980,U001077,2025-10-09T20:07:58,5997.52,163.18,0.0,5834.34
O00015262,S00603124,,2025-10-11T00:37:04,1226.92,71.39,117.43,1272.96
O00015263,S00603210,U001538,2025-10-11T18:26:26,6156.93,532.25,0.0,5624.68
O00015264,S00603231,U002164,2025-10-11T15:48:20,1505.48,89.38,35.11,1451.21
O00015265,S00603273,U000218,2025-10-13T06:08:57,4492.17,187.95,0.0,4304.22
O00015266,S00603295,U001504,2025-10-14T01:38:42,6331.29,436.3,0.0,5894.99
O00015267,S00603305,U001182,2025-10-14T06:27:29,4950.82,286.83,0.0,4663.99
O00015268,S00603362,U002441,2025-10-15T10:04:43,12178.94,845.74,0.0,11333.2
O00015269,S00603407,,2025-10-16T12:57:16,6144.53,0.0,0.0,6144.53
O00015270,S00603419,,2025-10-16T22:44:32,4011.73,89.0,0.0,3922.73
O00015271,S00603454,U001802,2025-10-17T05:28:08,12148.14,534.85,0.0,11613.29
O00015272,S00603531,U001332,2025-10-18T18:31:50,4874.5,297.22,0.0,4577.28
O00015273,S00603551,U000660,2025-10-18T15:02:45,7565.63,492.62,0.0,7073.01
O00015274,S00603565,U001246,2025-10-18T10:10:25,14728.01,1191.09,0.0,13536.92
O00015275,S00603737,U000670,2025-10-19T07:04:01,1072.43,27.02,69.94,1115.35
O00015276,S00603861,U000820,2025-10-21T19:41:28,19019.41,668.62,0.0,18350.79
O00015277,S00604054,U002378,2025-10-23T01:19:30,6307.92,594.37,0.0,5713.55
O00015278,S00604146,U000778,2025-10-25T09:58:12,6811.72,213.37,0.0,6598.35
O00015279,S00604204,,2025-10-26T00:05:31,2981.38,130.97,0.0,2850.41
O00015280,S00604269,U001927,2025-10-26T21:09:48,3062.19,127.06,0.0,2935.13
O00015281,S00604278,U001949,2025-10-26T16:50:52,6516.44,244.36,0.0,6272.08
O00015282,S00604328,U001601,2025-10-27T03:02:26,9762.36,1074.37,0.0,8687.99
O00015283,S00604329,U001630,2025-10-27T16:35:01,4730.98,472.76,0.0,4258.22
O00015284,S00604336,U000220,2025-10-27T07:59:15,3453.11,472.23,0.0,2980.88
O00015285,S00604413,U001872,2025-10-28T12:46:44,2645.94,146.33,0.0,2499.61
O00015286,S00604432,U000820,2025-10-28T14:48:37,1195.41,75.97,90.45,1209.89
O00015287,S00604649,U000608,2025-10-31T07:28:42,7328.6,393.93,0.0,6934.67
O00015288,S00604680,U000599,2025-10-31T05:05:27,4409.94,146.84,0.0,4263.1
O00015289,S00604686,U000663,2025-11-01T19:27:45,1852.61,188.98,108.33,1771.96
O00015290,S00604696,U000738,2025-11-01T04:08:51,9968.09,1369.55,0.0,8598.54
O00015291,S00604701,U000434,2025-11-01T11:45:49,2148.0,241.7,0.0,1906.3
O00015292,S00604795,U001484,2025-11-03T00:31:13,703.43,63.21,88.53,728.75
O00015293,S00604813,U001801,2025-11-03T12:35:32,7799.91,1092.92,0.0,6706.99
O00015294,S00604840,U002171,2025-11-03T04:45:51,2631.1,315.38,0.0,2315.72
O00015295,S00604871,U001626,2025-11-03T08:14:55,9199.21,1314.03,0.0,7885.18
O00015296,S00604874,U001766,2025-11-03T14:45:16,6577.48,409.09,0.0,6168.39
O00015297,S00604901,U000926,2025-11-03T02:06:48,3067.18,400.7,0.0,2666.48
O00015298,S00605022,U001161,2025-11-04T05:54:11,961.22,98.94,106.09,968.37
O00015299,S00605097,U000112,2025-11-06T09:20:51,4799.46,554.04,0.0,4245.42
O00015300,S00605124,,2025-11-06T19:43:42,9984.63,1211.45,0.0,8773.18
O00015301,S00605146,U000239,2025-11-06T12:16:41,9934.15,1016.73,0.0,8917.42
O00015302,S00605152,U001746,2025-11-06T12:27:25,12569.49,1315.95,0.0,11253.54
O00015303,S00605214,U002060,2025-11-07T17:09:18,4176.52,515.11,0.0,3661.41
O00015304,S00605216,U001625,2025-11-07T15:45:11,7225.62,867.76,0.0,6357.86
O00015305,S00605316,,2025-11-08T18:08:21,5350.22,450.27,0.0,4899.95
O00015306,S00605331,U000515,2025-11-08T15:01:32,1499.65,41.2,49.4,1507.85
O00015307,S00605378,U000963,2025-11-09T07:58:38,4147.09,215.17,0.0,3931.92
O00015308,S00605381,U000588,2025-11-09T08:08:32,4688.65,144.79,0.0,4543.86
O00015309,S00605421,U002431,2025-11-09T09:19:34,4794.92,240.78,0.0,4554.14
O00015310,S00605470,U002021,2025-11-10T20:10:42,13341.01,461.85,0.0,12879.16
O00015311,S00605832,U000566,2025-11-16T08:04:35,14535.6,780.16,0.0,13755.44
O00015312,S00605890,U001677,2025-11-17T10:47:58,3210.54,117.48,0.0,3093.06
O00015313,S00605895,U000778,2025-11-17T20:22:50,7299.06,601.42,0.0,6697.64
O00015314,S00605896,U000120,2025-11-17T13:27:40,273.58,14.96,52.52,311.14
O00015315,S00605918,,2025-11-17T00:23:32,1069.41,40.31,91.34,1120.44
O00015316,S00605939,U001106,2025-11-18T19:23:28,9773.67,586.08,0.0,9187.59
O00015317,S00606019,U002280,2025-11-19T00:31:53,3638.15,254.55,0.0,3383.6
O00015318,S00606058,,2025-11-19T17:28:38,2985.9,184.14,0.0,2801.76
O00015319,S00606176,U001595,2025-11-21T12:09:53,15067.8,726.37,0.0,14341.43
O00015320,S00606197,U000556,2025-11-21T08:18:14,9787.19,347.78,0.0,9439.41
O00015321,S00606210,,2025-11-21T06:08:03,5481.79,178.52,0.0,5303.27
O00015322,S00606237,U002578,2025-11-21T20:18:15,13138.38,770.8,0.0,12367.58
O00015323,S00606243,U002118,2025-11-21T14:48:56,4296.37,274.44,0.0,4021.93
O00015324,S00606292,,2025-11-21T16:32:19,11091.1,713.91,0.0,10377.19
O00015325,S00606299,U000899,2025-11-22T18:24:43,7525.66,215.21,0.0,7310.45
O00015326,S00606370,U001400,2025-11-24T15:50:46,10785.33,561.34,0.0,10223.99
O00015327,S00606391,U001520,2025-11-24T09:47:36,7344.44,147.77,0.0,7196.67
O00015328,S00606467,U001047,2025-11-24T04:46:03,1499.65,85.05,108.06,1522.66
O00015329,S00606536,U000093,2025-11-25T17:53:51,4686.41,164.82,0.0,4521.59
O00015330,S00606609,U002208,2025-11-27T04:21:13,8465.0,622.04,0.0,7842.96
O00015331,S00606630,U000822,2025-11-27T04:18:28,5470.12,214.62,0.0,5255.5
O00015332,S00606667,U000782,2025-11-28T06:02:13,5735.63,35.7,0.0,5699.93
O00015333,S00606719,U001364,2025-11-29T11:54:29,7510.38,73.84,0.0,7436.54
O00015334,S00606807,U000749,2025-11-30T15:51:48,2650.34,48.69,0.0,2601.65
O00015335,S00606927,U002057,2025-12-01T22:47:54,8673.33,578.53,0.0,8094.8
O00015336,S00606928,U001633,2025-12-01T23:41:28,11162.47,693.75,0.0,10468.72
O00015337,S00607150,U001860,2025-12-04T20:53:27,4710.36,296.06,0.0,4414.3
O00015338,S00607224,U000866,2025-12-05T20:06:39,7710.09,80.57,0.0,7629.52
O00015339,S00607285,U001455,2025-12-05T23:33:50,1855.05,106.86,57.11,1805.3
O00015340,S00607304,U001048,2025-12-05T07:59:08,8967.12,457.14,0.0,8509.98
O00015341,S00607368,U000201,2025-12-07T16:49:47,8891.2,476.41,0.0,8414.79
O00015342,S00607369,U000347,2025-12-07T23:45:43,5642.08,414.37,0.0,5227.71
O00015343,S00607372,U001582,2025-12-07T13:38:31,11599.46,572.38,0.0,11027.08
O00015344,S00607378,U000837,2025-12-07T08:44:33,9207.69,400.23,0.0,8807.46
O00015345,S00607466,U001842,2025-12-08T20:44:58,1843.03,28.07,108.22,1923.18
O00015346,S00607472,U001794,2025-12-08T00:14:21,8105.55,806.32,0.0,7299.23
O00015347,S00607518,U000372,2025-12-09T07:32:24,9341.61,988.95,0.0,8352.66
O00015348,S00607631,U002060,2025-12-11T10:13:37,1155.64,66.15,35.53,1125.02
O00015349,S00607647,U001673,2025-12-11T03:06:24,5076.11,357.96,0.0,4718.15
O00015350,S00607673,U001270,2025-12-12T23:33:19,8957.48,23.57,0.0,8933.91
O00015351,S00607719,U000620,2025-12-12T12:06:23,620.62,40.82,103.7,683.5
O00015352,S00607783,U000755,2025-12-13T18:22:32,944.72,44.33,99.18,999.57
O00015353,S00607901,U002303,2025-12-14T04:23:44,16867.78,990.31,0.0,15877.47
O00015354,S00607935,,2025-12-14T00:10:59,3358.46,209.95,0.0,3148.51
O00015355,S00607950,U000315,2025-12-14T07:19:05,5427.78,239.82,0.0,5187.96
O00015356,S00607996,U001539,2025-12-15T14:30:31,3667.39,197.23,0.0,3470.16
O00015357,S00607998,U000735,2025-12-15T12:33:56,1681.18,107.91,98.86,1672.13
O00015358,S00608110,U001944,2025-12-17T01:08:26,1602.28,110.81,91.14,1582.61
O00015359,S00608194,U002090,2025-12-18T05:50:10,11908.41,509.58,0.0,11398.83
O00015360,S00608240,U002360,2025-12-18T14:10:01,3541.65,242.51,0.0,3299.14
O00015361,S00608290,U001684,2025-12-20T16:52:43,2421.38,122.28,0.0,2299.1
O00015362,S00608338,U001739,2025-12-20T05:00:43,11382.97,487.69,0.0,10895.28
O00015363,S00608351,U001152,2025-12-20T15:21:43,11457.31,617.71,0.0,10839.6
O00015364,S00608391,,2025-12-21T10:51:10,3882.19,281.28,0.0,3600.91
O00015365,S00608412,,2025-12-21T20:12:53,10551.86,481.09,0.0,10070.77
O00015366,S00608459,,2025-12-21T09:29:36,10162.14,731.82,0.0,9430.32
O00015367,S00608588,U001857,2025-12-23T01:59:07,6187.58,238.3,0.0,5949.28
O00015368,S00608594,U000447,2025-12-23T06:00:37,895.45,7.69,38.7,926.46
O00015369,S00608663,U002356,2025-12-25T06:32:11,2030.85,58.33,0.0,1972.52
O00015370,S00608705,U002432,2025-12-25T08:39:50,17667.2,678.08,0.0,16989.12
O00015371,S00608765,,2025-12-26T16:25:13,999.66,102.0,113.29,1010.95
O00015372,S00608769,U002382,2025-12-26T06:14:50,21724.9,2244.61,0.0,19480.29
O00015373,S00608774,U000058,2025-12-26T17:44:35,2374.11,230.31,0.0,2143.8
O00015374,S00608775,U000399,2025-12-26T17:56:10,10213.75,1201.97,0.0,9011.78
O00015375,S00608844,U002123,2025-12-26T16:54:58,1343.99,213.44,91.8,1222.35
O00015376,S00608887,U001496,2025-12-27T14:14:00,9352.93,1137.98,0.0,8214.95
O00015377,S00608897,U001399,2025-12-27T10:58:26,1183.57,144.05,64.29,1103.81
O00015378,S00608899,U001643,2025-12-27T15:18:07,6719.08,608.16,0.0,6110.92
O00015379,S00609038,U001083,2025-12-29T04:01:51,4439.64,408.87,0.0,4030.77
O00015380,S00609042,,2025-12-29T10:00:56,11049.22,1304.9,0.0,9744.32
O00015381,S00609081,U000336,2025-12-29T12:54:45,6918.69,940.69,0.0,5978.0
O00015382,S00609256,,2025-12-31T04:15:52,7604.34,851.93,0.0,6752.41
O00015383,S00609503,U001237,2026-01-05T01:02:31,6644.69,348.28,0.0,6296.41
O00015384,S00609589,U001800,2026-01-06T19:10:47,5915.54,396.72,0.0,5518.82
O00015385,S00609627,U002519,2026-01-07T17:56:46,10986.13,597.44,0.0,10388.69
O00015386,S00609673,U000638,2026-01-08T18:31:09,1852.59,143.77,100.47,1809.29
O00015387,S00609701,U002510,2026-01-08T06:46:37,20327.41,369.67,0.0,19957.74
O00015388,S00609735,,2026-01-08T05:39:05,3803.49,178.0,0.0,3625.49
O00015389,S00609749,U000415,2026-01-09T00:07:00,10808.66,820.17,0.0,9988.49
O00015390,S00609916,U000738,2026-01-10T19:16:54,10999.18,441.99,0.0,10557.19
O00015391,S00609971,U001505,2026-01-10T17:18:16,2733.35,97.23,0.0,2636.12
O00015392,S00610088,U000167,2026-01-11T06:57:01,10325.63,658.23,0.0,9667.4
O00015393,S00610098,U002534,2026-01-11T19:55:02,12584.92,701.59,0.0,11883.33
O00015394,S00610123,U001361,2026-01-11T02:22:46,6075.83,420.82,0.0,5655.01
O00015395,S00610213,U000044,2026-01-12T03:03:36,6057.85,367.05,0.0,5690.8
O00015396,S00610282,,2026-01-13T04:12:26,6438.36,412.78,0.0,6025.58
O00015397,S00610293,,2026-01-13T00:18:00,5268.32,365.99,0.0,4902.33
O00015398,S00610370,U000578,2026-01-14T14:22:24,3777.69,250.11,0.0,3527.58
O00015399,S00610425,U001367,2026-01-15T04:00:31,7553.6,390.15,0.0,7163.45
O00015400,S00610462,U001609,2026-01-15T18:46:00,937.18,58.09,43.51,922.6
O00015401,S00610516,U001579,2026-01-17T05:07:44,7759.7,456.38,0.0,7303.32
O00015402,S00610562,U001084,2026-01-17T10:10:02,23840.94,1980.4,0.0,21860.54
O00015403,S00610644,U000896,2026-01-18T08:14:45,3999.12,230.52,0.0,3768.6
O00015404,S00610864,U000255,2026-01-21T04:09:21,3564.98,279.23,0.0,3285.75
O00015405,S00610892,U001731,2026-01-21T20:47:43,5247.56,105.84,0.0,5141.72
O00015406,S00610906,U001530,2026-01-21T20:44:12,18127.83,984.82,0.0,17143.01
O00015407,S00610983,U000033,2026-01-23T23:52:11,7242.86,192.42,0.0,7050.44
O00015408,S00611153,U000405,2026-01-25T03:14:29,961.31,44.44,112.09,1028.96
O00015409,S00611172,U001789,2026-01-25T02:46:04,7068.19,301.67,0.0,6766.52
O00015410,S00611232,,2026-01-25T08:37:55,4962.29,459.68,0.0,4502.61
O00015411,S00611333,,2026-01-26T14:53:18,13704.97,917.77,0.0,12787.2
O00015412,S00611346,U001198,2026-01-26T10:31:30,4975.7,151.91,0.0,4823.79
O00015413,S00611390,U002579,2026-01-27T07:52:11,8591.49,413.24,0.0,8178.25
O00015414,S00611442,U000426,2026-01-28T21:22:02,10742.37,592.36,0.0,10150.01
O00015415,S00611588,U000096,2026-01-30T14:37:20,4983.8,280.09,0.0,4703.71
O00015416,S00611634,U001460,2025-07-04T02:25:58,1541.67,191.9,54.61,1404.38
O00015417,S00611652,U002297,2025-07-05T14:26:54,5096.43,346.57,0.0,4749.86
O00015418,S00611661,U001949,2025-07-05T12:20:16,3366.56,153.47,0.0,3213.09
O00015419,S00611676,U002094,2025-07-05T19:49:23,13929.04,436.8,0.0,13492.24
O00015420,S00611760,,2025-07-05T17:50:55,7867.32,229.25,0.0,7638.07
O00015421,S00611903,,2025-07-08T23:39:35,15692.9,398.31,0.0,15294.59
O00015422,S00611929,,2025-07-08T05:56:24,7349.74,284.84,0.0,7064.9
O00015423,S00611951,U000793,2025-07-08T09:56:35,3762.32,133.74,0.0,3628.58
O00015424,S00611989,U002291,2025-07-08T06:02:24,1842.73,55.38,39.4,1826.75
O00015425,S00612010,U000552,2025-07-09T08:07:15,2975.1,129.39,0.0,2845.71
O00015426,S00612033,U001172,2025-07-09T08:15:31,2875.79,157.9,0.0,2717.89
O00015427,S00612041,U001864,2025-07-09T11:25:19,4296.32,268.77,0.0,4027.55
O00015428,S00612046,U001094,2025-07-10T20:12:32,6254.66,412.59,0.0,5842.07
O00015429,S00612122,,2025-07-10T22:03:59,16551.34,1716.08,0.0,14835.26
O00015430,S00612165,U000022,2025-07-11T09:20:42,6438.36,507.73,0.0,5930.63
O00015431,S00612272,,2025-07-12T20:28:33,7956.93,419.69,0.0,7537.24
O00015432,S00612286,U002142,2025-07-12T19:51:42,6134.58,465.92,0.0,5668.66
O00015433,S00612384,U001955,2025-07-12T05:09:56,1155.64,62.33,59.29,1152.6
O00015434,S00612400,U000629,2025-07-13T18:10:18,17660.6,1917.97,0.0,15742.63
O00015435,S00612415,U001059,2025-07-13T15:23:34,529.63,28.1,77.53,579.06
O00015436,S00612450,,2025-07-13T21:05:55,1747.67,219.05,50.43,1579.05
O00015437,S00612454,U002095,2025-07-13T12:03:26,5745.72,708.8,0.0,5036.92
O00015438,S00612459,,2025-07-14T21:08:57,7672.04,328.79,0.0,7343.25
O00015439,S00612545,,2025-07-15T09:17:59,7645.74,445.37,0.0,7200.37
O00015440,S00612669,U001673,2025-07-18T02:04:10,10414.34,779.43,0.0,9634.91
O00015441,S00612739,U002070,2025-07-19T22:14:57,12453.5,834.52,0.0,11618.98
O00015442,S00612766,,2025-07-19T02:56:44,5025.71,49.91,0.0,4975.8
O00015443,S00612820,U001673,2025-07-20T10:18:03,7966.11,369.8,0.0,7596.31
O00015444,S00612841,,2025-07-20T23:34:55,5905.16,532.23,0.0,5372.93
O00015445,S00612939,U001179,2025-07-21T17:28:05,1029.25,36.06,36.8,1029.99
O00015446,S00612945,,2025-07-21T05:38:45,2560.62,16.99,0.0,2543.63
O00015447,S00612953,U002416,2025-07-21T01:21:53,4932.44,125.77,0.0,4806.67
O00015448,S00613010,U002554,2025-07-22T03:09:16,4863.03,212.22,0.0,4650.81
O00015449,S00613131,U002544,2025-07-24T05:21:53,9100.53,565.25,0.0,8535.28
O00015450,S00613161,U001251,2025-07-24T13:35:57,5679.97,266.88,0.0,5413.09
O00015451,S00613282,,2025-07-25T04:59:42,12493.76,512.99,0.0,11980.77
O00015452,S00613292,U000495,2025-07-25T16:28:07,999.66,23.65,77.05,1053.06
O00015453,S00613304,U001372,2025-07-26T21:43:56,6784.62,243.52,0.0,6541.1
O00015454,S00613390,U000065,2025-07-27T14:59:54,1467.16,95.55,97.14,1468.75
O00015455,S00613431,U000473,2025-07-28T17:29:48,2390.83,204.98,0.0,2185.85
O00015456,S00613441,U000301,2025-07-28T07:57:53,13169.95,819.13,0.0,12350.82
O00015457,S00613488,,2025-07-29T01:17:04,5589.2,493.02,0.0,5096.18
O00015458,S00613706,U001366,2025-08-02T04:08:22,9739.98,458.8,0.0,9281.18
O00015459,S00613830,U001892,2025-08-03T18:11:29,2200.74,158.59,0.0,2042.15
O00015460,S00613915,U000488,2025-08-05T13:00:33,8202.43,280.25,0.0,7922.18
O00015461,S00613940,U002289,2025-08-06T02:23:29,9843.18,116.87,0.0,9726.31
O00015462,S00613959,U001150,2025-08-06T14:57:20,1559.7,94.77,93.09,1558.02
O00015463,S00613964,,2025-08-06T21:41:57,6073.46,308.12,0.0,5765.34
O00015464,S00614155,U001020,2025-08-09T16:18:06,4382.42,220.22,0.0,4162.2
O00015465,S00614164,U000226,2025-08-09T16:15:39,3386.91,120.94,0.0,3265.97
O00015466,S00614300,U001940,2025-08-10T07:15:08,5820.14,225.36,0.0,5594.78
O00015467,S00614350,U002458,2025-08-11T08:11:10,15380.08,1644.47,0.0,13735.61
O00015468,S00614352,U001115,2025-08-11T02:17:58,1852.61,132.56,80.76,1800.81
O00015469,S00614362,U000450,2025-08-11T13:09:55,13010.32,959.32,0.0,12051.0
O00015470,S00614432,U000987,2025-08-12T00:40:14,5244.38,494.43,0.0,4749.95
O00015471,S00614527,U000022,2025-08-15T21:45:58,13297.19,1826.24,0.0,11470.95
O00015472,S00614545,U002463,2025-08-15T22:15:07,999.66,118.91,39.36,920.11
O00015473,S00614551,U002233,2025-08-16T23:01:10,21574.58,2517.81,0.0,19056.77
O00015474,S00614584,U001587,2025-08-16T08:34:08,11841.41,1600.38,0.0,10241.03
O00015475,S00614631,U001899,2025-08-17T07:56:12,8414.35,933.0,0.0,7481.35
O00015476,S00614686,U002399,2025-08-17T13:07:41,575.26,41.2,55.35,589.41
O00015477,S00614690,U002461,2025-08-17T09:15:04,2869.85,310.7,0.0,2559.15
O00015478,S00614698,U001055,2025-08-17T02:25:53,5034.49,432.13,0.0,4602.36
O00015479,S00614719,U001172,2025-08-18T01:52:20,1963.37,247.57,64.27,1780.07
O00015480,S00614781,U002053,2025-08-19T12:17:38,5502.56,488.54,0.0,5014.02
O00015481,S00614834,U002453,2025-08-20T20:33:42,8708.11,1039.04,0.0,7669.07
O00015482,S00614872,U000467,2025-08-20T15:18:57,11657.06,1419.74,0.0,10237.32
O00015483,S00614881,U001089,2025-08-20T21:54:38,8850.85,999.35,0.0,7851.5
O00015484,S00614973,U002190,2025-08-21T23:13:33,9577.12,548.05,0.0,9029.07
O00015485,S00615084,,2025-08-22T13:14:41,1028.64,80.63,106.32,1054.33
O00015486,S00615113,U000030,2025-08-22T18:13:28,2824.94,158.42,0.0,2666.52
O00015487,S00615145,U000092,2025-08-23T07:28:50,5827.45,569.42,0.0,5258.03
O00015488,S00615159,U000516,2025-08-23T22:08:06,9557.72,848.97,0.0,8708.75
O00015489,S00615230,U000129,2025-08-24T22:17:53,6148.45,351.69,0.0,5796.76
O00015490,S00615257,U000027,2025-08-24T02:37:06,13123.76,586.7,0.0,12537.06
O00015491,S00615349,U000934,2025-08-25T10:17:35,672.0,17.72,39.28,693.56
O00015492,S00615388,U000815,2025-08-26T00:38:04,14301.76,951.57,0.0,13350.19
O00015493,S00615437,U001286,2025-08-27T02:18:16,19787.57,1507.25,0.0,18280.32
O00015494,S00615490,U000941,2025-08-27T07:18:12,3291.54,43.09,0.0,3248.45
O00015495,S00615495,U000309,2025-08-27T07:21:10,10336.66,310.17,0.0,10026.49
O00015496,S00615745,,2025-08-31T06:16:59,794.45,1.37,53.53,846.61
O00015497,S00615862,,2025-09-01T10:56:44,7837.26,111.89,0.0,7725.37
O00015498,S00615969,U001934,2025-09-02T23:11:19,4141.7,254.09,0.0,3887.61
O00015499,S00616240,U000028,2025-09-05T08:30:15,4514.76,225.64,0.0,4289.12
O00015500,S00616262,U001202,2025-09-05T01:16:04,1917.17,0.0,118.69,2035.86
O00015501,S00616283,U000617,2025-09-06T04:54:48,1541.67,13.77,64.19,1592.09
O00015502,S00616313,U001091,2025-09-07T15:39:26,540.48,12.6,38.79,566.67
O00015503,S00616337,U002288,2025-09-07T22:57:02,6982.98,235.54,0.0,6747.44
O00015504,S00616486,U000173,2025-09-09T22:43:50,10272.45,154.84,0.0,10117.61
O00015505,S00616519,U002243,2025-09-09T02:34:07,7735.75,297.55,0.0,7438.2
O00015506,S00616694,,2025-09-13T13:29:48,5670.54,210.48,0.0,5460.06
O00015507,S00616724,U000542,2025-09-13T20:07:28,13722.65,603.51,0.0,13119.14
